ItemName,Value,Day
livingroom_tv_status,OFF,1
kitchen_fridge_current,0.39,1
livingroom_table_plug_consumption,0,1
office_tv_status,OFF,1
global_shutters_voltage,237,1
global_current,4.56879759,1
bedroom_presence,ON,1
global_voltage,238.363174,1
entrance_heater_effective_mode,1,1
global_waterheater_partial_energy,179384,1
office_tv_plug_consumption,0,1
global_power_factor,1.039487,1
livingroom_tv_status,OFF,1
office_desk_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_waterheater_current,0.73,1
livingroom_table_plug_consumption,0,1
global_active_power,0.293375611,1
kitchen_dishwasher_voltage,238.67,1
kitchen_washingmachine_partial_energy,3942,1
kitchen_cooktop_voltage,237.89,1
livingroom_tv_plug_consumption,0,1
bedroom_presence,OFF,1
global_active_energy,2939.05,1
livingroom_tv_plug_consumption,0,1
kitchen_oven_power,0,1
bedroom_switch_middle_left,OFF,1
office_heater_temperature,20.4,1
global_frequency,49.9852295,1
global_lighting_power,17,1
bedroom_presence,ON,1
livingroom_couch_plug_consumption,0,1
global_current,4.98095703,1
global_gas_total,189112,1
bedroom_presence,OFF,1
bedroom_bed_pressure,321,1
global_active_energy,2939.05,1
livingroom_table_plug_consumption,0,1
global_waterheater_power,14,1
bedroom_presence,ON,1
kitchen_fridge_total_energy,119454,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
bedroom_bed_pressure,312,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
kitchen_washingmachine_voltage,238.22,1
global_current,4.51236773,1
livingroom_luminosity,304,1
livingroom_tv_plug_consumption,0,1
global_active_power,0.278414577,1
livingroom_tv_plug_consumption,1,1
bedroom_switch_top_right,ON,1
livingroom_tv_plug_consumption,0,1
global_active_energy,2939.05,1
bedroom_bed_pressure,413,1
livingroom_heater2_command,0,1
livingroom_couch_plug_consumption,0,1
global_waterheater_partial_energy,179391,1
global_gas_total,189112,1
livingroom_tv_plug_consumption,1,1
global_lighting_power,17,1
kitchen_fridge_voltage,239.09,1
bedroom_presence,OFF,1
bathroom_humidity,42,1
global_frequency,50.0210114,1
global_waterheater_partial_energy,179395,1
kitchen_hood_partial_energy,468,1
office_desk_plug_consumption,0,1
kitchen_dishwasher_partial_energy,19349,1
bedroom_light2,100,1
bedroom_luminosity,6,1
global_shutters_power,0,1
global_power_factor,1.03479695,1
livingroom_couch_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
bathroom_CO2,406.72,1
livingroom_table_noise,1.52339,1
office_tv_plug_consumption,0,1
kitchen_washingmachine_current,0,1
global_active_energy,2939.05,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_power_factor,1.037835,1
global_lighting_partial_energy,222053,1
global_active_energy,2939.05,1
bedroom_heater2_effective_mode,1,1
bedroom_bed_pressure,365,1
livingroom_table_plug_consumption,0,1
global_current,1.67488635,1
bathroom_heater_effective_mode,1,1
office_desk_plug_consumption,0,1
global_voltage,237.403336,1
bedroom_heater2_effective_mode,1,1
livingroom_table_plug_consumption,0,1
kitchen_washingmachine_partial_energy,3942,1
global_current,5.03931427,1
global_frequency,49.9994583,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
bedroom_heater1_effective_setpoint,19,1
global_waterheater_current,0,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
global_waterheater_power,96,1
livingroom_table_plug_consumption,0,1
bedroom_luminosity,340.8,1
livingroom_couch_plug_consumption,0,1
global_power_factor,1.14296699,1
livingroom_heater1_temperature,19.5,1
bathroom_humidity,43,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_shutters_partial_energy,3615,1
bedroom_temperature,21.78,1
global_power_factor,1.03427792,1
kitchen_fridge_power,55,1
kitchen_temperature,20.94,1
kitchen_dishwasher_current,0,1
global_current,1.42242682,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
office_tv_plug_consumption,0,1
global_gas_total,189112,1
office_desk_plug_consumption,0,1
bedroom_switch_top_left,OFF,1
kitchen_dishwasher_partial_energy,19349,1
office_heater_effective_setpoint,19,1
livingroom_table_plug_consumption,0,1
global_active_energy,2939.05,1
office_desk_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_table_luminosity,274.88,1
global_gas_total,189112,1
global_active_energy,2939.05,1
global_gas_total,189102,1
global_power_factor,1.25836599,1
global_power_factor,1.02519608,1
global_voltage,237.613159,1
global_power_factor,1.54016304,1
global_frequency,49.9950714,1
office_desk_plug_consumption,0,1
global_voltage,237.153778,1
global_voltage,237.515701,1
global_active_power,0.203170434,1
bedroom_CO2,784.64,1
global_lighting_current,0.22,1
global_active_power,0.193058074,1
global_current,1.41319501,1
bedroom_luminosity,82.96,1
kitchen_hood_total_energy,468,1
global_current,1.29697347,1
bathroom_heater_command,0,1
office_desk_plug_consumption,0,1
livingroom_heater1_effective_setpoint,19,1
global_gas_total,189111,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_gas_total,189112,1
global_shutters_total_energy,3615,1
kitchen_hood_voltage,237.84,1
livingroom_couch_plug_consumption,0,1
global_active_power,1.01349461,1
global_voltage,237.836517,1
office_tv_plug_consumption,0,1
global_voltage,237.063507,1
global_gas_total,189101,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
entrance_heater_effective_mode,1,1
kitchen_hood_partial_energy,468,1
global_heaters_temperature,20.3,1
office_heater_temperature,20.2,1
bedroom_shutter2,0,1
bathroom_heater_temperature,19.3,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
kitchen_oven_current,0,1
bedroom_presence,OFF,1
bedroom_bed_pressure,334,1
office_desk_plug_consumption,0,1
kitchen_washingmachine_total_energy,3942,1
office_desk_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_voltage,237.620483,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_heater2_effective_mode,1,1
office_heater_effective_mode,1,1
bedroom_bed_pressure,199,1
bathroom_heater_temperature,19.3,1
livingroom_tv_plug_consumption,0,1
bedroom_heater1_effective_mode,1,1
bedroom_bed_pressure,202,1
global_voltage,237.506149,1
livingroom_couch_plug_consumption,0,1
bedroom_humidity,33,1
global_frequency,49.9817657,1
livingroom_tv_plug_consumption,0,1
livingroom_table_noise,1.11948,1
livingroom_tv_status,OFF,1
bedroom_presence,OFF,1
kitchen_washingmachine_current,0,1
office_desk_plug_consumption,0,1
global_frequency,49.9871788,1
global_active_energy,2939.05,1
global_power_factor,1.52760804,1
office_tv_plug_consumption,0,1
global_gas_total,189112,1
office_desk_plug_consumption,0,1
kitchen_washingmachine_total_energy,3942,1
global_active_power,0.223109812,1
bedroom_bed_pressure,250,1
office_heater_effective_setpoint,19,1
kitchen_fridge_power,66,1
global_current,1.44996214,1
global_gas_total,189108,1
livingroom_tv_plug_consumption,1,1
livingroom_couch_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
bedroom_humidity,31,1
global_lighting_power,17,1
livingroom_couch_plug_consumption,0,1
bedroom_bed_pressure,495,1
global_active_power,0.244401798,1
office_desk_plug_consumption,0,1
global_gas_total,189102,1
office_desk_plug_consumption,0,1
global_active_energy,2939.05,1
kitchen_dishwasher_voltage,238.82,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_active_power,0.247359216,1
kitchen_washingmachine_current,0,1
bedroom_bed_pressure,394,1
global_active_energy,2939.05,1
global_heaters_temperature,20.4,1
bedroom_bed_pressure,488,1
livingroom_couch_plug_consumption,0,1
global_gas_total,189102,1
bedroom_bed_pressure,284,1
kitchen_fridge_power,1023,1
global_voltage,237.912491,1
global_gas_total,189112,1
global_active_energy,2939.05,1
livingroom_table_plug_consumption,0,1
entrance_heater_effective_setpoint,19,1
global_frequency,50.0132904,1
livingroom_table_plug_consumption,0,1
global_power_factor,1.25502205,1
global_voltage,237.527954,1
office_desk_plug_consumption,0,1
bedroom_heater2_temperature,19.4,1
global_power_factor,1.14636397,1
office_tv_status,OFF,1
livingroom_table_plug_consumption,0,1
global_active_power,0.19652389,1
bedroom_bed_pressure,571,1
kitchen_cooktop_total_energy,21745,1
global_active_power,0.291987896,1
global_frequency,49.9848633,1
bathroom_CO2,413.76,1
entrance_heater_effective_setpoint,19,1
livingroom_couch_plug_consumption,0,1
global_active_energy,2939.05,1
kitchen_dishwasher_total_energy,19349,1
bedroom_bed_pressure,271,1
livingroom_heater2_effective_setpoint,19,1
global_active_power,1.09497333,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_power_factor,1.54265201,1
livingroom_tv_status,OFF,1
global_active_energy,2939.05,1
global_voltage,237.607315,1
livingroom_table_plug_consumption,0,1
office_tv_status,OFF,1
livingroom_heater1_effective_setpoint,19,1
global_frequency,49.9854164,1
livingroom_table_plug_consumption,0,1
global_frequency,50.0128632,1
office_tv_plug_consumption,0,1
livingroom_heater1_temperature,18.9,1
global_active_power,0.294645697,1
office_desk_plug_consumption,0,1
livingroom_heater1_temperature,18.9,1
livingroom_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_active_power,0.288000852,1
office_tv_plug_consumption,0,1
kitchen_oven_power,0,1
office_desk_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_current,4.59129763,1
global_frequency,49.9899712,1
livingroom_heater2_command,0,1
livingroom_tv_status,OFF,1
global_gas_total,189103,1
bedroom_bed_pressure,487,1
livingroom_couch_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
bedroom_heater1_temperature,19.9,1
livingroom_tv_plug_consumption,1,1
global_frequency,50.0022888,1
livingroom_couch_plug_consumption,0,1
bedroom_bed_pressure,465,1
global_current,1.35609746,1
bathroom_CO2,405.76,1
kitchen_oven_total_energy,11701,1
bathroom_heater_temperature,19.3,1
global_current,1.62245989,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_lighting_voltage,237.38,1
kitchen_dishwasher_power,0,1
global_current,5.3466692,1
bedroom_heater2_effective_setpoint,19,1
office_tv_plug_consumption,0,1
global_active_energy,2939.05,1
global_frequency,49.9780235,1
bedroom_bed_pressure,368,1
livingroom_tv_plug_consumption,0,1
bathroom_temperature,20.46,1
office_desk_plug_consumption,0,1
global_voltage,237.285263,1
livingroom_couch_plug_consumption,0,1
office_heater_temperature,20.4,1
office_tv_plug_consumption,0,1
office_tv_status,OFF,1
global_power_factor,1.35228395,1
global_current,1.38509417,1
kitchen_dishwasher_partial_energy,19349,1
global_waterheater_current,0,1
office_desk_plug_consumption,0,1
global_voltage,237.430801,1
livingroom_couch_plug_consumption,0,1
bedroom_presence,ON,1
bedroom_heater1_command,0,1
global_voltage,237.138565,1
bathroom_heater_temperature,19.5,1
office_tv_plug_consumption,0,1
global_gas_total,189112,1
kitchen_temperature,20.94,1
global_active_energy,2939.05,1
global_power_factor,1.09074807,1
global_voltage,237.723129,1
global_waterheater_current,0,1
livingroom_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_voltage,237.772812,1
livingroom_tv_plug_consumption,0,1
bedroom_presence,ON,1
global_active_energy,2939.05,1
livingroom_table_plug_consumption,0,1
bedroom_presence,ON,1
livingroom_couch_plug_consumption,0,1
livingroom_heater1_effective_setpoint,19,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_temperature,20.5,1
livingroom_couch_plug_consumption,0,1
global_frequency,49.9827309,1
livingroom_couch_plug_consumption,0,1
global_active_energy,2939.05,1
kitchen_dishwasher_partial_energy,19349,1
kitchen_washingmachine_total_energy,3942,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
kitchen_hood_voltage,236.63,1
livingroom_table_plug_consumption,0,1
bedroom_switch_bottom_left,ON,1
bedroom_bed_pressure,326,1
global_shutters_partial_energy,3615,1
livingroom_table_plug_consumption,0,1
global_frequency,50.0015144,1
global_voltage,237.578201,1
livingroom_couch_plug_consumption,0,1
global_frequency,49.9809189,1
livingroom_tv_plug_consumption,0,1
global_active_power,1.11297297,1
global_shutters_current,0,1
kitchen_hood_total_energy,468,1
global_current,4.67988443,1
global_power_factor,1.38902307,1
kitchen_cooktop_total_energy,21745,1
livingroom_CO2,608.96,1
global_active_power,0.193216145,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
office_heater_temperature,20.2,1
global_frequency,49.9707413,1
bedroom_CO2,769.92,1
global_active_power,1.10285938,1
global_current,1.38056648,1
livingroom_couch_plug_consumption,0,1
global_active_energy,2939.05,1
office_heater_command,0,1
entrance_heater_command,0,1
livingroom_heater2_temperature,19.1,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_table_noise,0.126073,1
livingroom_table_plug_consumption,0,1
livingroom_table_noise,0.605629,1
office_desk_plug_consumption,0,1
bathroom_temperature,20.46,1
global_power_factor,1.04022694,1
livingroom_tv_status,OFF,1
office_tv_plug_consumption,0,1
kitchen_oven_total_energy,11701,1
livingroom_heater1_effective_mode,1,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
bedroom_heater2_command,0,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_voltage,237.44696,1
bedroom_presence,ON,1
bedroom_heater1_effective_mode,1,1
livingroom_tv_plug_consumption,0,1
livingroom_table_luminosity,252.96,1
bedroom_bed_pressure,405,1
global_frequency,49.9778404,1
office_desk_plug_consumption,0,1
livingroom_temperature,20.52,1
office_desk_plug_consumption,0,1
bedroom_bed_pressure,372,1
global_frequency,49.9960251,1
kitchen_oven_total_energy,11701,1
global_active_power,0.289364487,1
livingroom_heater1_command,0,1
global_power_factor,1.03353,1
office_desk_plug_consumption,0,1
global_power_factor,1.02554798,1
entrance_heater_temperature,20.1,1
global_frequency,49.9727669,1
office_desk_plug_consumption,0,1
bedroom_bed_pressure,281,1
global_voltage,237.597321,1
bedroom_heater1_effective_setpoint,19,1
livingroom_tv_plug_consumption,1,1
global_power_factor,1.25191808,1
office_tv_plug_consumption,0,1
kitchen_fridge_current,0,1
global_lighting_total_energy,224442,1
livingroom_tv_plug_consumption,1,1
global_current,1.35165739,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
bedroom_shutter1,100,1
livingroom_heater2_command,0,1
kitchen_hood_current,0,1
bedroom_bed_pressure,208,1
kitchen_hood_partial_energy,468,1
livingroom_tv_plug_consumption,0,1
kitchen_cooktop_current,0,1
kitchen_dishwasher_current,0,1
global_frequency,50.0188828,1
global_lighting_current,0.22,1
livingroom_couch_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
global_voltage,237.317276,1
livingroom_table_plug_consumption,0,1
kitchen_oven_partial_energy,11688,1
livingroom_couch_plug_consumption,0,1
global_frequency,49.980484,1
office_tv_plug_consumption,0,1
bedroom_heater2_effective_mode,1,1
livingroom_tv_plug_consumption,1,1
livingroom_tv_plug_consumption,1,1
global_active_power,0.23488763,1
office_tv_status,OFF,1
global_current,1.34632492,1
livingroom_tv_plug_consumption,0,1
global_voltage,238.003021,1
kitchen_hood_power,0,1
global_waterheater_power,0,1
livingroom_heater1_command,0,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_active_power,0.224523842,1
bedroom_presence,ON,1
kitchen_oven_power,0,1
global_active_power,0.330996573,1
livingroom_couch_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
bedroom_bed_pressure,492,1
bedroom_presence,OFF,1
global_gas_total,189102,1
livingroom_tv_plug_consumption,1,1
livingroom_table_plug_consumption,0,1
bedroom_bed_pressure,346,1
livingroom_table_plug_consumption,0,1
global_waterheater_partial_energy,179378,1
bedroom_temperature,21.98,1
global_voltage,237.626816,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
bedroom_heater1_effective_setpoint,19,1
global_active_power,0.33213824,1
office_tv_status,OFF,1
global_current,1.4322772,1
livingroom_table_plug_consumption,0,1
livingroom_heater2_temperature,19.3,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_humidity,33,1
bedroom_bed_pressure,420,1
livingroom_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
