ItemName,Value,IsReal
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.566812,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.117678,True
livingroom_table_noise,0.111906,True
livingroom_presence_table,OFF,True
livingroom_presence_table,ON,True
global_waterheater_total_energy,179243,True
global_waterheater_partial_energy,178752,True
livingroom_couch_noise,0.453457,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.713293,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_heater1_temperature,19.9,True
livingroom_couch_noise,0.11746,True
global_active_energy,2922.738,True
global_frequency,50.0139313,True
global_voltage,238.359879,True
livingroom_table_noise,0.1133,True
global_power_factor,1.07802105,True
global_gas_total,188770,True
global_current,5.00379515,True
global_active_power,1.09999168,True
kitchen_fridge_current,0.38,True
kitchen_cooktop_power,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
kitchen_fridge_power,32,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_presence_table,OFF,True
kitchen_fridge_power,0,True
kitchen_fridge_current,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
office_tv_status,OFF,True
global_active_energy,2922.738,True
global_frequency,50.0307579,True
global_voltage,238.115005,True
global_power_factor,1.09917998,True
global_gas_total,188770,True
global_current,4.92413712,True
livingroom_tv_status,OFF,True
global_active_power,1.05622077,True
kitchen_hood_current,0,True
livingroom_presence_table,ON,True
livingroom_couch_noise,1.02038,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,1.14128,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
kitchen_cooktop_current,0,True
livingroom_couch_noise,0.364555,True
livingroom_table_noise,0.556041,True
kitchen_dishwasher_partial_energy,19349,True
kitchen_dishwasher_total_energy,19349,True
bedroom_temperature,21.74,True
livingroom_table_noise,1.22057,True
livingroom_couch_noise,0.17015,True
livingroom_table_noise,0.173574,True
kitchen_oven_current,0,True
kitchen_oven_total_energy,11701,True
livingroom_couch_noise,0.39823,True
livingroom_table_noise,0.55282,True
kitchen_oven_partial_energy,11688,True
livingroom_couch_noise,1.09617,True
livingroom_table_noise,1.78921,True
kitchen_washingmachine_voltage,238.01,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_noise,2.11802,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.159849,True
livingroom_table_noise,0.165225,True
global_power_factor,1.09981203,True
kitchen_noise,0.949722,True
global_current,4.92460871,True
livingroom_couch_noise,0.426486,True
global_active_energy,2922.738,True
global_frequency,50.0261002,True
global_voltage,238.234848,True
livingroom_table_noise,0.883787,True
global_gas_total,188770,True
global_active_power,1.05611277,True
kitchen_fridge_voltage,238.53,True
livingroom_temperature,20.46,True
livingroom_couch_noise,0.117269,True
livingroom_table_noise,0.111323,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
kitchen_hood_voltage,237.47,True
livingroom_table_plug_consumption,0,True
global_waterheater_voltage,237.69,True
entrance_heater_temperature,20.1,True
global_shutters_total_energy,3597,True
global_shutters_partial_energy,3597,True
global_lighting_current,0.22,True
global_lighting_voltage,238.13,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
global_active_energy,2922.738,True
global_frequency,50.0253067,True
global_voltage,238.503891,True
global_power_factor,1.63785195,True
global_gas_total,188770,True
global_current,2.0862658,True
bedroom_CO2,557.76,True
global_active_power,0.180198431,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.313342,True
livingroom_table_noise,0.285828,True
bathroom_humidity,40,True
livingroom_couch_noise,0.754187,True
livingroom_table_noise,0.888124,True
livingroom_couch_noise,0.132012,True
livingroom_table_noise,0.138833,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
global_active_energy,2922.738,True
global_frequency,50.0218697,True
global_voltage,238.687057,True
global_power_factor,1.64029694,True
global_gas_total,188770,True
global_current,2.09034657,True
global_active_power,0.178722262,True
livingroom_presence_table,OFF,True
kitchen_washingmachine_power,0,True
kitchen_dishwasher_power,0,True
bedroom_heater2_temperature,19.8,True
livingroom_presence_table,ON,True
kitchen_humidity,28,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.43551,True
livingroom_table_noise,0.834457,True
bathroom_temperature,20.35,True
livingroom_couch_noise,0.125795,True
livingroom_table_noise,0.123168,True
livingroom_humidity,29,True
livingroom_couch_noise,0.502906,True
livingroom_table_noise,0.802149,True
livingroom_couch_noise,0.114079,True
livingroom_table_noise,0.105319,True
livingroom_couch_noise,0.568084,True
livingroom_table_noise,0.868215,True
kitchen_presence,ON,True
livingroom_couch_noise,0.128012,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.130544,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
kitchen_fridge_total_energy,119229,True
global_active_energy,2922.738,True
global_frequency,50.0283585,True
global_voltage,238.61113,True
global_power_factor,1.64421797,True
global_gas_total,188770,True
global_current,2.06824636,True
global_active_power,0.175580963,True
kitchen_fridge_partial_energy,119127,True
kitchen_presence,OFF,True
kitchen_dishwasher_voltage,239.31,True
livingroom_couch_noise,0.478099,True
livingroom_table_noise,0.645285,True
livingroom_couch_noise,0.117006,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.11152,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_presence_table,OFF,True
global_heaters_temperature,20.3,True
global_lighting_total_energy,223665,True
global_lighting_partial_energy,221274,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_shutters_current,0,True
global_active_energy,2922.738,True
global_frequency,50.0209999,True
global_voltage,238.737793,True
global_power_factor,1.70439804,True
global_gas_total,188770,True
global_current,1.96779299,True
global_active_power,0.13887006,True
livingroom_presence_table,ON,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_effective_mode,1,True
bedroom_heater2_command,0,True
bedroom_heater2_temperature,19.8,True
bedroom_heater1_temperature,20.5,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
bedroom_heater1_command,0,True
livingroom_presence_table,OFF,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_presence_table,ON,True
livingroom_heater2_temperature,19.3,True
livingroom_heater2_effective_mode,1,True
livingroom_heater2_effective_setpoint,19,True
livingroom_heater2_command,0,True
livingroom_presence_table,OFF,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_presence_table,ON,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
global_active_energy,2922.738,True
global_frequency,50.0164337,True
global_voltage,238.825775,True
global_power_factor,1.70283794,True
kitchen_temperature,20.94,True
global_gas_total,188770,True
global_current,1.98622763,True
global_active_power,0.140962392,True
livingroom_couch_noise,0.277198,True
livingroom_table_noise,0.466062,True
livingroom_couch_noise,0.115927,True
entrance_heater_temperature,20.1,True
entrance_heater_effective_mode,1,True
livingroom_table_noise,0.104858,True
entrance_heater_effective_setpoint,19,True
entrance_heater_command,0,True
livingroom_presence_table,OFF,True
kitchen_oven_power,0,True
livingroom_couch_noise,0.469189,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.801702,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.114128,True
livingroom_table_noise,0.108677,True
livingroom_presence_table,ON,True
livingroom_couch_noise,0.519203,True
livingroom_table_noise,1.10345,True
livingroom_couch_noise,0.181052,True
livingroom_table_noise,0.228335,True
global_active_energy,2922.738,True
global_frequency,50.0188713,True
global_voltage,238.793091,True
livingroom_table_noise,0.10869,True
global_power_factor,1.70437193,True
global_gas_total,188770,True
global_current,1.97927248,True
global_active_power,0.140789822,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_table_noise,0.583379,True
livingroom_table_noise,0.165895,True
bathroom_heater_temperature,19.1,True
bathroom_heater_effective_mode,1,True
bathroom_heater_command,0,True
bathroom_heater_effective_setpoint,19,True
bedroom_heater1_temperature,20.3,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_presence_table,OFF,True
livingroom_presence_table,ON,True
global_active_energy,2922.738,True
global_frequency,50.0208511,True
global_voltage,238.634064,True
livingroom_table_noise,0.589923,True
global_power_factor,1.69296098,True
global_gas_total,188770,True
global_current,2.00580716,True
global_active_power,0.145258009,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_heater1_temperature,19.9,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
livingroom_heater1_effective_setpoint,19,True
livingroom_table_noise,0.190807,True
livingroom_couch_noise,0.400418,True
livingroom_table_noise,0.663054,True
livingroom_couch_noise,0.12617,True
livingroom_table_noise,0.122455,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_noise,2.6083,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,3.3443,True
livingroom_table_noise,4.59423,True
walkway_noise,0.753468,True
livingroom_couch_noise,0.521698,True
livingroom_table_noise,0.768276,True
kitchen_noise,1.09195,True
walkway_noise,0.178792,True
livingroom_couch_noise,0.120092,True
livingroom_table_noise,0.115762,True
global_active_energy,2922.738,True
global_frequency,50.0137749,True
global_voltage,238.473572,True
global_power_factor,1.70702696,True
global_gas_total,188770,True
global_current,1.95154703,True
global_active_power,0.13626036,True
bedroom_humidity,27,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_heater2_temperature,19.1,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
kitchen_hood_partial_energy,453,True
kitchen_hood_total_energy,453,True
kitchen_CO2,270.88,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_waterheater_power,0,True
kitchen_cooktop_voltage,239.28,True
global_active_energy,2922.738,True
global_frequency,50.0190201,True
global_voltage,238.528458,True
global_power_factor,1.69272697,True
global_gas_total,188770,True
global_current,1.98067582,True
global_active_power,0.145270914,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
kitchen_oven_voltage,239.23,True
livingroom_presence_table,OFF,True
livingroom_presence_table,ON,True
global_active_energy,2922.738,True
global_frequency,50.0080338,True
global_voltage,238.359634,True
global_power_factor,1.47772908,True
global_gas_total,188770,True
global_current,3.1913383,True
global_active_power,0.397284448,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
kitchen_noise,2.29203,True
livingroom_couch_noise,2.09142,True
